,player,player_id,yearID,OPS,pos,out_of_contract
592,Chris Davis,davisch02,2013,1.003546784994606,h,True
593,Chris Davis,davisch02,2014,0.7040627650551314,h,True
594,Chris Davis,davisch02,2015,0.9231486546325962,h,True
595,Clayton Kershaw,kershcl01,2008,0.13793103448275862,p,True
596,Clayton Kershaw,kershcl01,2009,0.2610294117647059,p,True
597,Clayton Kershaw,kershcl01,2010,0.12597402597402596,p,True
598,Clayton Kershaw,kershcl01,2011,0.492018779342723,p,True
599,Clayton Kershaw,kershcl01,2012,0.45364612775579427,p,True
600,Clayton Kershaw,kershcl01,2013,0.5007041151619465,p,True
601,Clayton Kershaw,kershcl01,2014,0.44164332399626516,p,False
602,Clayton Kershaw,kershcl01,2015,0.3170917396269509,p,False
603,David Price,priceda01,2008,,p,True
604,David Price,priceda01,2009,0.6666666666666666,p,True
605,David Price,priceda01,2010,0.2857142857142857,p,True
606,David Price,priceda01,2011,0.2,p,True
607,David Price,priceda01,2012,0.2,p,True
608,David Price,priceda01,2013,0.0,p,True
609,David Price,priceda01,2014,0.0,p,True
610,David Price,priceda01,2014,,p,True
611,David Price,priceda01,2015,0.0,p,False
612,David Price,priceda01,2015,0.0,p,False
613,Max Scherzer,scherma01,2008,0.07142857142857142,p,True
614,Max Scherzer,scherma01,2009,0.5320080862533693,p,True
615,Max Scherzer,scherma01,2010,0.0,p,True
616,Max Scherzer,scherma01,2011,0.0,p,True
617,Max Scherzer,scherma01,2012,0.0,p,True
618,Max Scherzer,scherma01,2013,1.0,p,True
619,Max Scherzer,scherma01,2014,0.0,p,True
620,Max Scherzer,scherma01,2015,0.4568279240661359,p,False
621,Jason Heyward,heywaja01,2010,0.8490276577355229,h,True
622,Jason Heyward,heywaja01,2011,0.7082721488007832,h,True
623,Jason Heyward,heywaja01,2012,0.814089896474905,h,True
624,Jason Heyward,heywaja01,2013,0.7760166391737789,h,True
625,Jason Heyward,heywaja01,2014,0.735253860819572,h,True
626,Jason Heyward,heywaja01,2015,0.7973094871548156,h,False
627,Eric Hosmer,hosmeer01,2011,0.7985525506963854,h,True
628,Eric Hosmer,hosmeer01,2012,0.6632263307598537,h,True
629,Eric Hosmer,hosmeer01,2013,0.8012940378282669,h,True
630,Eric Hosmer,hosmeer01,2014,0.7157130344078128,h,True
631,Eric Hosmer,hosmeer01,2015,0.8224618608591898,h,True
632,Masahiro Tanaka,tanakma01,2014,0.2222222222222222,h,False
633,Masahiro Tanaka,tanakma01,2015,0.125,h,False
